19032:17,32,58,508,736,2719,51383,53316,54440,59438
19043:8,76,616,1696,3913,4717,5048,14508,27931,33772
19046:17,76,302,669,9383,25787,53924,74069,97380,110825
19048:17,58,76,84,302,564,654,29202,83078,85646
19049:48,774,899,970,1524,2162,3506,4487,8871,9490
19050:17,29,76,81,84,224,302,616,866,2703
19051:17,29,32,61,210,654,11720,19615,87636,98357
19062:17,58,70,138,902,1535,3017,13419,36134,97560
19065:32,402,674,787,1109,3307,34309,82787,89015,121315
19069:17,1002,2715,2829,3142,4268,5287,10660,15335,74015
19070:8,17,58,76,302,654,669,866,1803,23791
19094:17,76,224,302,353,1790,4239,44795,95117,100700
19095:17,32,58,66,302,616,1023,6599,18505,27219
19096:8,17,496,518,999,1039,2008,2139,2239,7031
19097:17,58,76,238,542,616,654,2265,4995,11887
19102:15,29,58,138,194,354,542,564,1140,1444
19129:409,431,616,1196,2193,2734,8342,10850,13196,115187
19130:17,32,302,364,542,564,616,650,861,1511
19144:17,61,65,162,364,402,12377,50671,94018,103218
19148:17,94,182,236,301,947,8322,16965,18743,24933
19156:8,220,245,294,327,13216,32514,55084,90695,109871
19163:1527,1712,2880,3107,3172,6434,8848,10041,26749,35625
19165:8,17,32,84,302,354,542,2193,2950,11043
19174:17,61,62,285,518,616,654,11715,14785,48703
19176:131,496,1382,1403,1405,2071,11785,33535,48265,75452
19178:182,187,224,238,6906,7056,8226,31315,68566,74038
19184:17,96,568,866,1475,18768,37130,66703,84834,104349
19185:1830,3536,8973,13368,15553,38470,57507,80258,92719,114574
19198:168,574,661,719,760,984,2632,5480,8860,14754
19199:189,1352,1527,3107,3172,4755,4825,8848,10041,12990
19240:15,17,58,518,542,616,1119,9255,41563,69503
19241:15,61,84,245,302,395,486,616,654,1703
19243:105,302,564,654,698,749,7791,7856,31845,43346
19244:294,385,398,1276,2292,7608,11188,28223,54563,57367
19246:32,58,61,84,226,302,354,361,654,1023
19259:508,746,15816,23200,24106,44253,76009,78321,81243,121206
19262:135,168,463,661,719,984,3882,11255,12272,68547
19265:17,29,58,84,302,616,654,1475,1550,3101
19276:17,58,62,302,518,616,654,5991,21578,79289
19277:157,197,465,3196,4755,5627,10230,10541,14793,27094
19304:17,76,616,866,74055,74066,74075,74076,74080,74081
19307:2139,5097,15238,33321,42640,53895,55944,56166,70959,113437
19308:8,29,58,84,301,302,354,518,650,654
19309:17,76,84,245,518,875,1187,2162,5176,15242
19320:15,17,32,76,189,654,2548,10041,27070,46340
19328:17,65,94,245,8322,16965,18743,19528,24933,30815
19343:8,616,654,866,9568,28106,61118,74303,93612,102075
19354:61,81,262,311,11101,24311,25107,26993,50841,87673
19355:15,58,138,285,542,654,1970,17861,17989,119464
19356:17,76,377,4731,7450,30606,42870,59903,63060,111200
19357:2405,5381,16387,16424,30455,31295,46724,61991,84430,113529
19400:58,285,302,542,591,654,787,917,1023,1424
19405:17,654,6467,10333,12009,39302,54903,77517,81996,84190
19410:61,947,1126,12582,19065,23410,26293,27250,29540,86550
19422:65,97,398,616,1119,8806,29051,57761,67302,95765
19433:17,76,535,616,656,669,866,24380,52732,68645
19434:17,58,76,262,409,564,698,4744,6901,63874
19443:8,431,736,1195,11732,12257,22680,27486,33901,118150
19444:81,262,302,650,719,1682,1987,3307,19112,20727
19446:17,58,76,94,101,518,542,564,616,58105
19447:8,17,76,138,302,409,429,616,654,2342
19448:76,684,698,1651,4093,4146,8783,9415,16658,27635
19452:8,17,32,58,61,285,302,518,654,1476
19462:17,32,61,94,245,535,542,787,899,908
19463:2852,6125,6186,6484,9554,18716,19908,21587,24432,27339
19467:58,84,239,301,302,354,395,650,654,1102
19468:29,58,84,224,254,564,654,709,736,1102
19475:15,81,500,564,656,3955,5812,7305,53117,62168
19476:603,11538,13443,14025,19561,59321,65620,73576,81306,91201
19482:17,58,62,302,402,564,616,650,654,1196
19498:81,301,12022,12586,15749,15777,17670,23518,25344,110405
19503:40,70,704,1023,2857,3043,4146,5916,6117,6901
19517:15,58,101,138,486,518,616,654,1405,12332
19528:81,302,687,3739,9790,10071,17025,22689,30662,40537
19541:262,1790,2006,3042,3770,15683,16504,33927,44770,70743
19544:29,327,425,902,1405,6643,20915,21486,54062,91961
19549:17,32,58,302,616,654,1196,2019,9434,23993
19554:17,58,101,289,302,518,542,654,787,1424
19582:17,76,616,654,6774,13192,47641,57714,58929,64896
19583:17,58,131,168,179,287,302,16629,17510,111330
19626:3,76,84,140,302,542,564,731,780,899
19646:486,1996,3231,11803,25718,51782,51913,85326,107529,113242
19680:17,209,230,238,13052,17642,34152,43907,115000,121526
19682:15,17,32,58,94,103,542,616,654,1196
19692:17,84,616,787,1508,1606,4364,6105,33232,46312
19705:8,17,101,114,224,418,20103,59803,73512,94906
19707:8,81,138,518,542,780,1468,3423,15535,27889
19757:32,62,76,81,542,654,698,1050,13785,50531
19759:17,564,616,661,719,899,1528,5738,14081,82895
19763:8,58,84,302,616,654,13192,19065,57613,84727
19764:15,17,138,289,302,518,616,861,1535,1930
19768:8,17,302,3526,75753,78100,78345,78552,81120,103858
19774:70,138,226,238,349,616,1535,12332,14841,93775
19781:17,32,58,84,278,301,302,542,654,657
19788:58,76,285,302,564,616,654,7282,16044,25946
19814:17,61,3841,4218,25024,30708,32062,64965,70881,99127
19832:17,58,790,11796,21813,59814,74464,76168,77618,120456
19847:17,58,84,238,301,302,1023,2224,4205,26463
19852:45,62,182,226,229,3583,6545,25098,69120,89253
19881:9441,12098,13597,16855,23170,66019,98550,101255,109605,121706
19882:8,76,84,650,654,899,931,18239,32616,42471
19887:17,65,70,302,511,616,650,1287,3304,5567
19893:17,58,76,226,302,616,650,654,709,97584
19950:8,101,7367,12750,13257,16029,32771,66124,72313,100566
19965:17,32,103,209,302,650,1287,6874,59343,68212
19983:32,65,70,94,1382,3003,18260,63742,68689,114883
19985:15,17,58,76,302,394,616,1001,3429,36449
19996:8,29,58,84,301,302,518,650,654,1102
20059:17,58,61,654,736,902,970,999,25003,97030
20067:352,1119,3235,3704,4364,5529,5571,17007,18025,110585
20073:8,17,564,813,1164,2139,21696,32294,32998,122681
20074:518,3270,9172,21438,33130,37348,44183,46234,63947,83010
20075:70,138,238,654,736,780,1119,1152,2935,105468
20094:15,17,486,931,1023,1382,1405,24835,48327,51760
20095:17,65,84,88,518,1382,2200,10862,52988,77934
20115:65,94,131,182,224,245,669,947,9674,13077
20116:17,76,302,669,12373,17321,19845,22155,25620,27473
20120:28,58,146,155,358,525,568,23116,28915,98913
20125:17,76,84,224,302,616,654,669,866,986
20160:124,297,834,1131,1451,2068,3373,8066,38304,72157
20161:8,17,224,302,564,616,650,866,1462,12417
20166:17,29,58,285,302,354,616,654,13964,42257
20183:17,76,175,1592,17516,30878,46006,76230,86115,103940
20206:17,76,168,719,752,760,866,877,2008,7180
20208:65,94,131,182,245,669,9674,18743,30815,38522
20220:29,58,61,285,289,301,518,616,650,654
20233:225,11008,18152,22472,49366,83186,102318,106204,110095,122178
20234:17,58,70,226,245,301,518,787,1102,2570
20257:301,327,5353,7422,11310,15639,31246,32193,48933,74103
20268:8,17,58,76,302,354,361,518,654,866
20294:17,1091,7361,7741,25913,50658,52583,56463,61982,91212
20299:8,61,84,510,803,1102,8213,28873,50065,65444
20304:11,15,30,7858,25922,29429,37269,66370,83260,88140
20305:17,70,353,1558,6926,12902,16965,24933,53736,93366
20316:15,29,32,61,302,356,542,554,616,654
20319:17,44,500,508,564,1326,2021,5403,26729,42713
20322:378,431,833,1402,1412,2266,5287,25826,25962,46073
20327:17,76,81,224,669,866,2703,25969,59670,80321
20333:17,29,58,302,654,1196,1887,4268,6375,20642
20334:17,70,508,616,650,654,1023,5729,12332,29221
20360:17,29,58,76,84,354,361,564,616,1102
20378:61,65,84,103,245,361,402,616,1382,1405
20379:367,1535,6725,8167,10048,12332,14841,17527,23528,25910
20380:17,364,496,947,1102,2162,2789,4420,6450,9717
20381:70,138,226,508,518,929,5215,7680,24620,114818
20394:9915,11241,22678,28605,28760,41101,54099,77678,104201,110318
20395:8,17,302,429,616,1684,4032,4210,6726,7273
20409:262,6503,12724,13889,14659,17567,25927,27241,33884,110655
20420:1402,2548,6021,8273,26139,32221,38311,40490,49052,79612
20438:7082,7212,8563,26165,28323,30669,32568,39684,40800,76265
20439:8,17,76,302,356,542,564,616,650,654
20440:1651,4093,4110,4146,6117,9314,10302,10692,46844,59009
20441:17,48,58,224,245,302,542,616,654,61003
20443:15,17,65,302,327,650,654,1023,1987,31598
20456:15,17,29,61,245,302,650,654,8973,93145
20463:1476,1614,3323,6011,8783,16372,55651,73127,93628,108609
20465:8,15,17,32,58,238,302,518,616,654
20466:283,302,1077,4671,5250,9594,75442,96680,100743,105200
20473:4040,7524,7658,14814,17959,30490,60726,68722,92865,106034
20497:17,175,301,378,508,1091,6495,15802,22108,79575
20498:8,17,84,101,302,616,654,787,1044,1102
20507:603,911,1397,2510,4889,5319,5975,8772,9054,13341
20512:245,363,564,710,931,1352,13817,21344,21406,44131
20520:1131,2946,17508,23370,31788,38804,47372,48011,54532,74662
20544:4,1069,1501,3360,6413,48456,61712,71520,87097,119137
20545:8,61,76,238,262,518,542,787,59464,79116
20546:17,84,119,138,302,542,559,650,967,1023
20547:17,182,224,364,564,616,1050,4610,36541,87249
20549:15,17,162,518,616,1405,1987,5922,64836,98902
20550:17,2716,4364,11080,38691,39025,48660,67707,95026,101548
20553:17,29,58,302,354,361,363,616,650,787
20555:58,268,302,902,1403,3539,52005,80040,99110,109986
20556:4409,6856,7111,8322,13077,13647,30815,51232,55387,62598
20572:76,138,238,245,508,518,616,654,54188,98223
20582:17,76,224,245,508,650,1023,9825,11741,79964
20607:17,58,84,616,650,787,1102,1403,1476,3234
20624:8,17,29,45,116,193,220,283,302,112211
20628:17,29,65,131,302,354,518,654,1102,1762
20655:17,58,245,363,518,542,564,616,2030,13671
20684:780,986,2241,3137,3374,3423,5767,5860,13544,30033
20685:17,58,61,138,518,542,616,654,1511,71127
20697:463,719,760,984,1081,1400,5480,7838,8860,53693
20720:8,17,30,37,60,94,105,132,200,100740
20721:58,84,302,361,395,518,650,654,866,1102
20735:97,363,564,899,1405,1549,2101,8213,14617,25010
20736:8,518,970,2403,2696,2714,3207,8409,13695,30598
20752:2593,12115,12699,12791,13504,51035,56113,64628,72766,82549
20756:61,76,138,986,1501,13171,20634,28950,32077,119933
20761:698,736,1218,1790,4647,11146,28544,30128,40886,77007
20766:17,302,363,508,518,542,616,654,787,1535
20790:94,131,224,236,245,669,947,8322,13077,18743
20807:48420,66768,71033,84057,87666,94721,106872,107182,117512,121030
20809:17,885,2406,9043,11887,16995,19330,38891,44898,74038
20810:81,131,709,826,1276,3233,25749,105752,112950,120442
20812:245,441,774,1524,1744,1987,3506,3618,4513,25783
20846:327,542,698,1535,2703,11310,18966,25337,31378,110257
20857:6531,6960,9889,16726,29732,31022,38537,62839,83521,99048
20858:306,533,603,1397,2510,4656,4889,8640,14268,33696
20872:65,76,262,508,542,564,654,1405,7000,11992
20892:17,48,58,70,84,302,899,11351,23467,51397
20906:8,84,5502,6503,8660,9216,15921,19871,26849,34922
20908:17,176,354,508,1023,1913,2140,22614,40263,45726
20911:8,17,65,119,518,542,616,654,2200,16722
20912:4,76,349,3054,3105,4686,8167,8574,10048,29290
20918:17,29,84,302,616,650,654,861,1140,10012
20926:17,48,62,302,518,554,616,654,1119,1424
20932:29,84,302,2405,3137,3819,10071,24054,26863,70489
20950:17,32,58,61,302,1578,1987,3144,4414,25746
20954:15,66,84,103,285,289,295,2394,27131,118291
20973:17,58,302,402,483,518,616,654,1382,19984
20985:262,302,361,508,1176,2512,16701,20836,23523,28227
20990:17,70,84,289,302,354,654,780,13178,103022
21028:22,58,84,101,302,518,616,654,974,3842
21029:1419,1644,1921,2150,2153,2275,9613,29064,39390,54625
21030:76,301,542,616,654,861,1344,1535,2139,6109
21032:14305,21416,61521,62157,63217,64557,69366,72921,93112,109366
21033:8,17,301,302,354,363,542,616,654,1344
21037:15,76,245,698,1355,1790,2139,7703,15695,73805
21080:138,245,302,518,564,1511,61132,86217,109293,109731
21082:140,1609,3309,10404,10503,14508,32648,45423,53341,72271
21084:542,616,3270,4274,6783,20959,44183,45942,63947,70555
21120:17,29,84,302,542,616,6400,17273,29063,44991
21139:2215,7622,7926,8392,8867,20442,27443,37089,42427,46275
21140:8,84,301,302,361,616,654,1102,2583,4107
21148:6545,8860,12870,27457,32677,76652,82382,93709,96447,104265
21149:6,17,58,66,162,616,654,861,1196,9246
21151:17,58,76,302,616,654,861,8197,8861,14750
21160:5975,10981,13971,17316,19523,20786,24825,25145,37277,68408
21164:17,58,224,302,564,650,654,736,1535,98683
21196:650,17748,29900,33038,63718,74448,83103,89750,94151,117917
21207:17,61,84,245,542,616,1382,12090,13832,101569
21220:189,1352,2880,5624,7831,7859,7880,8848,10041,10687
21246:8,58,84,301,302,363,654,736,1140,3234
21256:301,4032,6741,10021,12916,19274,19352,19399,26326,31267
21259:8,17,302,361,616,650,654,709,902,986
21266:3,8,29,84,302,354,495,518,654,1102
21272:15,61,94,245,302,616,654,5548,47166,64744
21288:17,58,62,138,224,302,518,650,654,107295
21317:17,76,245,518,542,1589,3915,5450,7006,14000
21318:378,517,2851,6311,6818,44366,51454,84364,100062,105285
21354:8,17,616,31225,31474,31694,31967,32884,32898,45187
21384:236,302,616,1382,11143,19290,30954,44069,48275,98560
21401:17,2139,2275,5538,16375,48943,68867,76840,87548,102823
21423:1837,2947,4171,23271,25830,30009,31534,57354,73326,87400
21447:76,236,301,533,564,6872,13269,21249,53686,62353
21448:58,62,238,239,302,564,616,654,709,866
21469:17,58,76,493,518,1405,2193,7171,10343,35144
21476:8,17,361,518,564,616,787,866,1405,2139
21505:81,217,262,302,650,4139,6836,67298,71156,95632
21514:12545,14946,26237,31266,36402,39215,39356,45988,99869,101372
21518:15,58,302,596,616,654,1102,1362,14896,100864
21531:17,131,236,669,8322,9674,13077,30815,38522,51232
21542:168,661,2318,3412,7711,9709,17786,39853,61151,110787
21543:157,197,508,840,2548,3196,5111,5627,10541,15772
21551:17,654,13050,48623,49056,71500,78134,100084,100977,115290
21570:76,654,28223,46275,67297,68832,85581,96537,106386,123183
21585:2848,6387,12832,22507,26519,31017,31633,38349,62347,74016
21599:17,58,238,302,409,508,542,616,654,1949
21604:70,354,1913,5398,12832,35247,96393,98911,104772,114626
21608:6,8,17,58,76,116,236,302,616,749
21617:6,8,15,17,29,84,101,486,787,861
21631:8,17,76,81,262,302,616,866,986,2703
21633:17,302,363,364,616,6400,8359,44991,72987,97909
21637:17,76,302,616,654,719,2888,8733,13331,28357
21670:302,616,654,6589,21524,28415,73675,84630,87904,118289
21689:431,710,1353,7999,34531,36708,45659,47647,67001,102650
21712:17,58,61,62,302,591,654,861,19264,110231
21713:29,58,84,239,302,518,654,717,866,68750
21714:94,225,226,297,371,1539,2917,4755,84727,111410
21722:29,58,239,302,361,542,650,654,866,79519
21723:17,58,302,542,596,616,787,1405,9943,20405
21732:17,2110,8642,18959,33919,57550,61920,88594,95482,96115
21737:787,840,1077,2548,4671,7468,12955,14259,21695,67735
21745:17,29,84,654,30053,31225,31474,31694,32866,32916
21763:8,15,17,58,84,162,364,508,554,5553
21774:8,32,65,76,518,564,616,2031,40041,93011
21787:17,29,58,302,542,654,787,1511,3234,4173
21794:15,17,29,58,301,302,322,654,749,52063
21796:525,1880,7660,17182,28653,39407,46257,65849,80990,114789
21834:8,17,84,94,518,616,787,1382,1551,61897
21838:168,297,463,984,1740,2318,2370,5480,8860,30946
21853:17,58,302,364,542,861,1196,26205,87209,102983
21868:17,58,65,84,302,449,521,654,1462,5581
21869:245,353,1002,2548,3307,7623,34014,90626,90800,92211
21908:58,61,84,239,302,354,361,542,654,944
21912:17,65,70,81,94,226,780,1023,2982,11626
21931:29,302,1119,1202,1761,9745,17424,39958,60959,113497
21932:202,262,1888,6254,9015,26162,61658,106465,114182,117543
21933:890,1730,3568,4743,5097,18425,42640,42756,48165,55944
21934:15,17,29,58,62,363,616,654,1578,2467
21941:245,353,774,1827,2142,15642,39395,73266,74349,74351
21943:226,463,719,801,1326,2139,3288,28553,36244,81593
21944:15,61,101,322,616,1196,14330,21412,96009,100405
21945:17,76,81,224,302,616,669,866,60977,69230
21947:15,29,61,62,289,302,518,564,654,104490
21960:18,65,176,873,2121,8265,10032,27271,104722,112235
21967:15,17,1119,1825,19419,24835,35847,81084,89192,102733
21968:15,17,58,61,245,518,616,999,3855,113913
21979:236,776,3448,4203,10075,10641,20850,23639,60612,91408
21993:17,29,81,226,348,508,840,1023,6566,24553
21996:17,29,76,224,262,302,669,866,986,2703
22003:8,17,48,131,245,354,518,654,1187,2935
22012:311,1104,1397,2543,4889,5975,8759,10981,28194,29069
22016:3,8,29,58,84,301,302,361,654,1102
22017:61,62,500,616,866,1730,5027,11579,15238,22498
22029:8,17,542,616,787,1086,3423,24688,40635,99831
22030:17,29,58,76,654,31225,31474,31632,31694,32848
22036:15,542,1772,2631,3265,4508,5956,9313,12236,18293
22037:17,301,385,616,947,1276,29065,66518,87432,105216
22060:8,15,17,58,76,518,654,1405,5084,116099
22080:8,297,327,656,1023,7132,15434,18200,52088,103602
22085:17,899,1023,1119,1187,4420,6450,6945,14370,52673
22102:70,81,238,297,378,660,698,986,3599,62828
22109:32,58,62,76,302,542,591,654,1348,2934
22111:17,32,84,224,225,354,616,654,1825,13832
22116:17,29,61,84,199,254,302,322,654,780
22124:70,81,140,226,285,508,616,698,780,1535
22128:76,168,719,1528,12254,12657,17112,20993,27414,78340
22158:8,17,84,224,245,302,654,787,48582,121414
22164:8,15,17,58,302,521,616,654,1535,2618
22165:17,76,84,302,518,564,616,654,5581,98531
22173:1435,8484,8848,11482,33851,40770,52866,59924,70335,74713
22176:441,827,1410,2347,4444,5122,16036,23959,42511,46215
22184:17,29,45,58,84,239,518,616,654,861
22198:8,15,17,58,81,302,542,616,654,1511
22201:15,17,29,58,76,245,654,2139,56465,66613
22213:518,650,807,1099,2121,8191,10702,12710,56527,84549
22222:17,378,774,1057,1827,2403,2714,3506,10046,22400
22226:225,1435,2068,3982,5522,6503,8321,11145,18691,92916
22236:8,17,29,58,76,302,518,616,650,654
22245:3481,6219,14505,17498,20008,22059,23595,28632,31760,37647
22246:4446,6187,7356,7458,16396,17625,18207,30467,53253,66729
22251:81,140,3137,3682,3718,5767,8511,16286,16653,46319
22262:17,1495,6503,15921,21784,24608,32858,61629,65611,72959
22263:58,62,84,138,285,289,542,616,654,1102
22280:15,29,58,162,285,358,616,650,654,60797
22286:17,518,1057,1389,5929,8579,16740,26218,37982,88184
22299:17,226,289,564,4339,7273,25237,38234,70740,82875
22304:8,17,441,508,873,1744,24536,26814,33615,41711
22324:70,176,398,755,3700,9207,9429,13400,114846,119350
22326:6,17,2547,4239,21718,23913,29819,37390,110684,113412
22337:168,463,574,719,760,984,5480,7711,9874,13821
22346:3,8,58,84,301,302,361,650,654,1102
22354:62,103,244,268,358,374,38632,51409,76967,98293
22363:225,361,684,866,1728,10106,14470,16406,43763,87673
22366:17,29,58,302,354,361,654,2638,17934,112071
22372:15,17,32,58,364,518,616,698,4051,64332
22373:254,361,866,1649,1728,2139,16024,71816,79374,83231
22382:8,17,301,616,1410,5303,19352,23031,32433,67446
22388:17,65,508,518,564,866,1099,1164,3755,49560
22392:8,58,76,84,302,654,10647,12905,13814,13881
22399:140,151,176,189,1352,4755,8454,10503,24640,42802
22400:8,15,32,81,542,654,3137,3939,5767,5860
22401:17,76,81,302,866,19831,52943,76760,91217,103156
22418:11,70,226,1468,2506,4131,42888,44020,86819,101422
22426:6411,8529,23320,33041,43847,67529,99683,101782,108595,114323
22427:8,58,61,65,245,302,518,542,654,103886
22430:8,17,101,302,554,616,650,654,13927,117914
22431:94,301,518,542,654,787,15055,20367,51649,121258
22436:8,17,32,58,61,654,861,2124,10937,40299
22459:84,167,3642,9885,12442,13337,15383,16505,18604,19003
22464:17,29,45,302,616,654,1196,1245,2876,4173
22465:17,29,61,140,226,302,564,650,3423,3516
22469:168,719,877,1013,1400,2153,5738,7180,8860,12118
22476:15,17,29,58,162,224,518,542,616,654
22477:15,17,58,61,285,302,564,616,20409,50298
22479:17,29,58,97,116,224,302,654,7361,14617
22483:17,29,70,76,302,518,542,616,654,1023
22492:17,58,138,238,302,616,654,5363,19465,21332
22493:17,58,61,302,356,518,559,616,787,1180
22497:654,866,28893,38573,76486,76513,76542,76547,76552,78849
22501:8,17,76,302,508,511,546,785,866,6491
22515:931,11472,13006,33624,46598,95927,99174,101488,111163,122230
22521:2123,2260,2856,4308,5486,7940,8820,11577,12968,60321
22523:84,138,302,564,616,654,12773,50601,65198,66655
22533:17,29,76,84,302,616,654,866,986,2703
22538:187,249,899,1057,2131,7506,11846,15778,30575,64390
22546:17,58,84,302,356,518,564,616,654,1102
22568:17,58,302,518,542,564,591,654,861,94635
22574:1375,22978,60397,63483,64380,65923,70292,80043,82725,99574
22575:44,58,358,564,3167,10597,10648,45201,76752,90921
22579:70,81,140,226,262,508,780,3137,3423,16404
22580:873,931,986,1099,1276,1360,3113,51500,58406,77845
22581:15,17,32,58,302,564,654,116048,119683,120560
22583:17,236,1521,2302,3148,3176,3928,76406,85858,93953
22586:17,58,358,363,542,616,650,1196,5702,9413
22592:8,15,17,32,58,73,518,616,787,4174
22603:8,17,48,245,496,891,999,1057,1187,1389
22624:1002,1256,3506,4513,4547,6315,16465,24564,28903,44318
22639:17,29,32,62,101,245,289,554,591,654
22675:500,827,5812,24484,36721,40579,67755,67800,107507,115016
22681:17,302,654,947,20888,30771,32824,84943,105897,111262
22682:8,17,45,1855,14960,15061,19918,49589,50630,105869
22685:8,17,32,58,84,245,564,616,654,3841
22691:17,101,518,542,554,564,650,654,787,3234
22699:238,302,364,542,650,654,56514,69939,113458,118277
22703:17,62,76,138,182,224,1344,20385,48210,98252
22706:40,202,220,440,34349,53067,62251,62476,82599,89392
22711:61,76,81,146,297,5109,13366,25335,38736,51715
22741:15,17,70,76,354,616,654,780,1884,6263
22748:17,58,518,554,591,654,787,1196,71423,97113
22755:17,245,564,873,1091,1208,1825,3704,4755,28261
22759:17,58,61,226,289,302,616,650,1220,1535
22794:3266,8197,15483,16165,16782,52268,67842,75629,81603,99128
22799:3,8,58,84,238,302,616,654,1102,44037
22800:17,76,302,361,564,616,650,654,866,2139
22806:15,17,32,58,70,616,6599,18105,44492,66067
22807:168,719,801,984,1230,1528,8860,13567,62680,86514
22808:8,17,238,302,616,2852,25438,84082,84972,116189
22823:168,661,1230,2888,9457,17263,20055,73379,73717,112324
22824:15,17,29,32,54,224,430,542,3162,29736
22825:1245,7869,10537,30598,40734,44779,49065,80081,118346,121014
22835:17,58,84,94,162,239,302,354,616,654
22844:3,17,84,101,289,302,542,616,726,1567
22850:17,84,301,354,736,866,1102,1127,7552,48178
22851:17,58,301,302,354,361,866,31225,31474,31632
22862:2405,11935,16424,19000,24246,46724,52395,84430,94017,95432
22863:17,40,70,84,101,168,225,3290,35168,56415
22867:1748,2215,4671,8392,9435,11855,12861,17486,23113,99136
22872:3,29,58,84,301,302,650,654,866,1102
22873:8,17,58,101,302,354,508,518,616,654
22887:8,17,84,94,508,542,616,999,1405,3250
22888:6,17,29,58,84,616,650,1102,1476,2369
22893:17,29,58,254,285,361,866,10947,13420,31631
22901:8,17,29,58,76,84,302,616,654,866
22903:17,29,58,97,138,269,495,654,1476,3234
22906:17,58,224,238,485,4032,5303,31873,89447,104095
22936:17,70,76,361,564,6387,8783,22614,28132,45287
22949:76,1460,2512,2677,3177,3789,3846,46554,59421,75493
22979:686,1471,2292,11671,18239,32616,48914,56488,60905,100762
22983:17,32,138,495,542,564,616,861,3234,113763
22986:8,17,58,76,84,616,654,866,873,3819
23000:17,94,131,535,817,1002,1902,2028,2548,3307
23040:17,182,225,2337,10291,10406,20288,30139,108904,111861
23044:17,58,76,81,224,669,2703,12073,78761,109465
23055:76,168,327,719,2337,4372,5738,26847,30972,42198
23057:76,81,318,827,1205,2917,63733,64844,66875,67689
23073:3,58,84,239,302,354,395,654,2140,24769
23099:140,226,1884,1888,2967,3137,7680,16685,26340,58205
23110:76,177,302,7422,11497,22655,25475,66537,69494,103120
23111:8,17,58,302,361,564,616,654,866,74861
23112:17,262,780,1126,2241,3374,5767,20089,28926,72352
23113:8,17,58,84,302,303,518,654,1102,4563
23114:81,140,1749,1884,2379,3423,3599,4131,8456,55285
23127:17,245,302,616,654,690,13431,24210,30532,112220
23133:65,94,353,518,616,3514,4589,4797,17656,40734
23183:168,463,760,801,1400,2153,5480,7180,10020,15603
23208:875,2162,5008,14370,18507,51405,52673,95370,100422,105081
23221:8,17,84,245,302,358,518,616,650,1825
23229:288,698,2081,2139,3550,7153,10617,14021,16995,49397
23234:157,197,363,3196,5111,7160,10541,13049,27070,65830
23244:15,17,58,84,138,302,363,654,5702,27856
23252:2856,4308,5486,7940,11577,12968,26513,46572,61753,93683
23254:94,146,245,342,363,835,5230,9057,9172,20913
23255:76,654,4194,7653,26712,33285,41300,53290,74114,74119
23277:3371,4673,11235,14081,24094,30646,52653,56733,82895,94658
23311:76,302,654,5287,7401,8518,24439,30808,31468,72768
23323:70,138,508,518,2703,7680,13298,24620,82537,114818
23335:76,1011,3034,13998,14606,16968,20442,30490,38499,51099
23340:15,8931,9708,10142,14715,18785,20851,21608,49417,76052
23367:15,17,616,866,873,1239,20836,49911,83508,93316
23382:8,48,84,138,518,875,1102,1119,9717,15242
23399:30,45,66,168,294,31639,35306,47551,110778,120854
23408:8,81,217,229,302,508,650,3516,17420,76321
23423:441,827,1002,1256,4547,5574,6315,33033,33762,47652
23433:29,48,58,76,138,354,654,947,1102,3234
23448:2488,4220,7180,10948,26194,27143,31945,31989,35302,41492
23452:17,94,101,245,289,302,354,564,616,736
23458:8,226,238,508,542,719,2318,20202,51630,112820
23464:18998,71281,73048,74038,78440,81462,94801,97494,106699,114837
23465:8,17,76,84,302,654,669,866,2703,4556
23498:66,656,680,1046,10410,29075,30757,33012,47258,76510
23508:371,1091,1539,2715,2880,44026,48759,52865,76606,88644
23514:182,224,669,947,6856,8322,9674,13077,30815,51232
23542:10590,16486,20091,24432,26389,33075,34042,72709,75817,102013
23544:508,1352,1527,1712,2880,3107,4755,6266,35625,82844
23548:17,76,81,262,302,518,564,650,780,2139
23549:17,409,787,12764,17376,26044,41656,46884,78560,90264
23569:17,29,254,546,616,947,1164,3568,4880,66916
23587:302,616,654,3307,7211,16542,31973,79118,106372,120069
23595:17,70,131,354,899,1023,1119,2162,7506,15242
23606:1352,1527,2880,4755,6434,7831,10041,11725,14401,23191
23631:862,4671,7088,8427,11855,26340,32645,40510,58205,101657
23637:6,17,29,58,84,224,616,650,654,3234
23653:13,1205,1744,3506,3618,4444,4513,5083,16036,16465
23670:17,62,262,947,2121,5433,5663,8384,8981,10260
23678:17,29,58,62,76,302,356,542,616,654
23686:17,58,61,73,84,302,518,542,554,616
23692:749,2401,3850,8692,11543,19881,52953,53894,59964,83825
23699:15,17,58,285,302,508,518,616,902,15621
23711:17,58,76,224,302,616,866,17439,46374,63989
23714:15,17,58,302,510,616,654,861,3234,4181
23735:3992,6031,6503,7021,9101,25662,38224,52460,71941,97423
23751:8,17,76,103,500,518,698,736,8928,44226
23779:17,58,94,302,542,650,654,2618,14626,32329
23785:8,17,84,813,1009,1039,1102,2008,63621,67192
23827:780,2241,2616,3423,7211,8511,13544,16404,22597,54389
23828:840,1069,1609,5847,10503,27291,39673,43783,105330,116797
23847:603,911,1397,2510,5975,9054,14268,26078,78808,114834
23865:8,17,58,76,224,302,654,10844,20892,84267
23872:8,17,32,2139,13896,37256,45750,79151,115865,116629
